CE_Event_Counter,Coalescence_Time,Eccentricity@DCO,Immediate_RLOF>CE,MT_Donor_Hist(1),MT_Donor_Hist(2),Mass(1),Mass(2),Merges_Hubble_Time,Metallicity@ZAMS(1),Optimistic_CE,Record_Type,Recycled_NS(1),Recycled_NS(2),SEED,SemiMajorAxis@DCO,Stellar_Type(1),Stellar_Type(2),Time,mixture_weight
0,84.99518774869152,2.2887833992611187e-16,0,b'2               ',b'2               ',12.93355484472352,22.511343417569325,1,0.00014399341303873898,0,1,0.0,0.0,12046,0.040606046882794636,14,14,7.842212435576997,10.0
0,12154631746.90108,2.237726045655905e-16,0,b'2               ',b'2               ',37.426635438139265,12.374848217805045,0,0.001839581474517088,0,1,0.0,0.0,12529,5.429377661863972,14,14,6.505305372068005,9.999999999999998
0,1.5539201128187096e+22,0.0,0,b'NA              ',b'NA              ',16.44731393131657,21.790810230321224,0,0.014247681448110967,0,1,0.0,0.0,12689,5068.7079663224085,14,14,3.993260649420016,10.0
0,1.6539749837021466e+16,0.6646662148458774,0,b'2               ',b'NA              ',10.703895838458594,15.486531247780315,0,0.022921987718966853,0,1,0.0,0.0,12705,203.19337076082618,14,14,5.571927166866083,10.0
0,1.2410142251052627e+21,0.6352900564609287,0,b'NA              ',b'NA              ',15.13551851707487,11.57187715978275,0,0.011198648783451106,0,1,0.0,0.0,12945,3234.886604886096,14,14,6.866524894516872,10.0
0,3719042486875362.0,5.978733960281817e-16,0,b'2               ',b'NA              ',24.172251335365658,20.984540465556968,0,0.002394434896397372,0,1,0.0,0.0,13108,127.4725163906429,14,14,4.812463747514012,10.0
0,1316.1936709785837,2.2887833992611187e-16,0,b'1-2             ',b'2               ',10.696288600444449,14.972303642102872,1,0.011202114164153067,0,1,0.0,0.0,13192,0.06399333738210945,14,14,7.728523532758004,10.0
0,1.1665369067471888e+16,0.6817399010710249,0,b'4               ',b'NA              ',9.684410891986637,8.599806016464138,0,0.0018815101016341647,0,1,0.0,0.0,13248,148.62231302373576,14,14,9.926029824630119,9.999999999999998
0,5.55981358093303e+20,0.598285563774602,0,b'NA              ',b'NA              ',14.84060922986613,9.911265090301837,0,0.00021561704405201904,0,1,0.0,0.0,13285,2331.242521060486,14,14,8.371315481875023,9.999999999999998
0,7590798559.503141,0.18657809977997186,0,b'2               ',b'2               ',11.646044462352078,4.357848639610927,0,0.021786230172643483,0,1,0.0,0.0,13344,2.156647267435818,14,14,9.177312234460008,10.0
0,5256816143755.043,4.47545209131181e-16,0,b'2               ',b'NA              ',26.741486380089288,17.669527161663947,0,0.004225740830881369,0,1,0.0,0.0,13658,24.181311360820082,14,14,5.149797520815987,10.0
1,762.3831266626228,4.460365043975677e-16,0,b'2               ',b'4               ',5.754386378954714,6.344542193400265,1,0.017514114315990384,0,1,0.0,0.0,13790,0.03196345651831788,14,14,10.930173538894133,10.0
0,288806.3479461985,5.551115123125783e-17,0,b'2               ',b'2               ',13.902579034725287,17.635291385668463,0,0.0055279987511797305,0,1,0.0,0.0,13957,0.2884384420550021,14,14,7.426989079749993,10.0
0,7531930409489640.0,0.20536657162661023,0,b'NA              ',b'NA              ',11.338070402613019,8.969366145766147,0,0.0029137779718727843,0,1,0.0,0.0,14116,86.52950288007953,14,14,9.157244537280976,9.999999999999998
0,18736092.485796455,1.1102230246251565e-16,0,b'2               ',b'2               ',19.534794798654524,29.076225410359257,0,0.011938399083527982,0,1,0.0,0.0,14221,1.1252888681877493,14,14,5.136942097848996,10.0
0,1090980301234492.8,0.022776002541274543,0,b'NA              ',b'NA              ',42.35147291930608,29.905992749542385,0,0.0009663821180980957,0,1,0.0,0.0,14316,132.69441255789138,14,14,4.172615088996999,10.0
0,8.437960023238354e+21,0.6673009397746004,0,b'NA              ',b'NA              ',13.617133035833414,11.352267865759101,0,0.007383668169175432,0,1,0.0,0.0,14709,5302.089100947388,14,14,7.182049178391842,10.0
1,2813.4724680617837,0.0842097355113795,0,b'2               ',b'4-8             ',9.767355987980423,1.198489064146622,1,0.00691299268291693,0,1,0.0,0.0,14736,0.032730464635934244,14,13,20.777681342334855,10.0
0,5925.4126798588295,1.1102230246251565e-16,0,b'2               ',b'2               ',24.965095275486604,34.64553704511624,1,0.0001126277192910289,0,1,0.0,0.0,14925,0.17542019012867643,14,14,6.1835912576859995,10.0
1,108422.41148182197,0.0,0,b'2               ',b'4               ',29.325605144893338,28.420024856983403,0,0.0018040404233039605,0,1,0.0,0.0,15194,0.3566163649051482,14,14,4.433330313850001,10.0
0,50856804.03992998,1.1102230246251565e-16,0,b'2               ',b'2               ',16.267477446225016,15.55014913699047,0,0.004014960082716575,0,1,0.0,0.0,15322,1.061308805380868,14,14,7.486719900368998,9.999999999999998
0,1830426.1285472966,1.1443916996305594e-16,0,b'2               ',b'2               ',13.543847464097812,17.246236391731586,0,0.002352625999316028,0,1,0.0,0.0,15696,0.44944207806712466,14,14,7.998102454162996,10.0
0,6692420.487616859,1.1102230246251565e-16,0,b'2               ',b'2               ',26.26538906009692,34.76562322006756,0,0.001519906985771223,0,1,0.0,0.0,15839,1.0369093148550073,14,14,5.540588127269999,10.0
1,425.0897813968378,0.2116257306759485,0,b'2               ',b'4               ',13.012120970028636,4.134968563325568,1,0.0022775064189397647,0,1,0.0,0.0,15890,0.03456275805079523,14,14,11.980255651313135,10.0
0,4403098353167717.0,0.39643729425400265,0,b'NA              ',b'NA              ',25.943723967820212,9.78189088718115,0,0.000763789370785252,0,1,0.0,0.0,15894,122.48798851452177,14,14,8.592070360359019,9.999999999999998
1,160.52016880142114,0.80708375667085,0,b'2               ',b'4-8             ',9.5815669168512,1.411837171218754,1,0.018756198307239194,0,1,0.0,0.0,15900,0.041103603565480824,14,13,11.158901230376957,9.999999999999998
0,22221762357447.277,0.5150705163460245,0,b'2               ',b'NA              ',22.349388574510364,13.913855602376591,0,0.007067420633162013,0,1,0.0,0.0,16065,38.87562173913702,14,14,6.362296534745184,9.999999999999998
0,1.5717735387693814e+16,0.47344625409317576,0,b'NA              ',b'NA              ',25.83447597695602,12.884864689039038,0,0.006662042728208067,0,1,0.0,0.0,16132,197.65224260035384,14,14,6.587947149179224,9.999999999999998
