0.000000000000000000e+00,5.930670000000000000e+05,3.817089726183326981e-01,1.589133741949735779e+00,1.364229519392124557e+00,1.568047500607214484e-01,1.106084268185558023e-02
0.000000000000000000e+00,4.584890000000000000e+05,3.855862674249847522e-01,1.415907366958830016e+00,1.199899780330786037e+00,1.695786807969408838e-01,6.656513463683492830e-03
0.000000000000000000e+00,4.615430000000000000e+05,3.713025190512928009e-01,1.625947828560317721e+00,1.408601949139859810e+00,1.539566396308348906e-01,1.876071860480593712e-02
0.000000000000000000e+00,4.729520000000000000e+05,3.532611240827476240e-01,1.450826655106117080e+00,1.257542647438827155e+00,1.599771164154576708e-01,7.911130091873577047e-03
0.000000000000000000e+00,7.510060000000000000e+05,3.532329837030409592e-01,1.537430086467661772e+00,1.330711631653746840e+00,1.465145288891261666e-01,1.890996957758172073e-02
0.000000000000000000e+00,7.523630000000000000e+05,3.641482708215786346e-01,1.472534013391472829e+00,1.270752679906270721e+00,1.623669373363765267e-01,9.634446754321053172e-03
0.000000000000000000e+00,7.531430000000000000e+05,3.916717552322472873e-01,1.428508138032747121e+00,1.188612604163224784e+00,1.517762213627249779e-01,1.179910224467278779e-02
0.000000000000000000e+00,7.591160000000000000e+05,4.648418198969441195e-01,1.426989616184559440e+00,1.144736066277877384e+00,1.825882699902621198e-01,2.669343589510469756e-04
0.000000000000000000e+00,7.299360000000000000e+05,3.537377687877080179e-01,1.502026415021937567e+00,1.304600793347450383e+00,1.563121471132208340e-01,1.658447382894173358e-02
0.000000000000000000e+00,7.308530000000000000e+05,3.821204724900439942e-01,1.416261894189972725e+00,1.175165959950659200e+00,1.410245382507303857e-01,1.586950926993277097e-02
0.000000000000000000e+00,7.358110000000000000e+05,3.941179188386587096e-01,1.545151458723448057e+00,1.309435784696493688e+00,1.584022448117045068e-01,1.122777146623312947e-02
0.000000000000000000e+00,7.433580000000000000e+05,3.637001343690541844e-01,1.460088228510505903e+00,1.241720684285267939e+00,1.453325901438162759e-01,1.973047685490230199e-02
0.000000000000000000e+00,7.764150000000000000e+05,3.678578059455807070e-01,1.441530218180679057e+00,1.206761357788588063e+00,1.330889455534898791e-01,2.164799697548502530e-02
0.000000000000000000e+00,7.900140000000000000e+05,3.664311758684192233e-01,1.523737694540038934e+00,1.320591327671403192e+00,1.632848089997837038e-01,9.259699069083009854e-03
0.000000000000000000e+00,6.813520000000000000e+05,3.840952592623700923e-01,1.551958610825936891e+00,1.326495920193122791e+00,1.586325686295559367e-01,1.338748659752508376e-02
0.000000000000000000e+00,6.831300000000000000e+05,3.706233055995885595e-01,1.560384972511175139e+00,1.359119680024271304e+00,1.693580131126845578e-01,1.306095578578683400e-02
0.000000000000000000e+00,6.881660000000000000e+05,3.385142835343283862e-01,1.455453421227565158e+00,1.261562803739554761e+00,1.446236660463181278e-01,2.382046067724892177e-02
0.000000000000000000e+00,6.895860000000000000e+05,3.600014832690131006e-01,1.536987733401860901e+00,1.340418524442243520e+00,1.634322743093955810e-01,2.110275319685466638e-02
0.000000000000000000e+00,6.908760000000000000e+05,4.047727745672972111e-01,1.770690660971636632e+00,1.529864824350867680e+00,1.639469379465283427e-01,2.792404565909047121e-02
0.000000000000000000e+00,6.941970000000000000e+05,3.809914275093535529e-01,1.414972823877189256e+00,1.181851322516413116e+00,1.478699261485773020e-01,5.107442725461387376e-03
0.000000000000000000e+00,8.759880000000000000e+05,3.701232228380705869e-01,1.541519700708924523e+00,1.335234605947638542e+00,1.638381280767846337e-01,2.003678838787832650e-02
0.000000000000000000e+00,8.831760000000000000e+05,3.774186071651644547e-01,1.406299414256116043e+00,1.175479268567063640e+00,1.465984614761119409e-01,2.941371408766687429e-02
0.000000000000000000e+00,8.941240000000000000e+05,3.494524785065177275e-01,1.456802072319204111e+00,1.265201872758004109e+00,1.578522789453179476e-01,1.567135759676889159e-02
0.000000000000000000e+00,8.950890000000000000e+05,3.756598302224155028e-01,1.599163337930290751e+00,1.388945744503213842e+00,1.654422367953384543e-01,1.713060105809342468e-02
0.000000000000000000e+00,8.958070000000000000e+05,3.930869660062106807e-01,1.723728935086167979e+00,1.498601692439254673e+00,1.679597233592972916e-01,1.773670347079790363e-02
0.000000000000000000e+00,8.982260000000000000e+05,3.840985069329168056e-01,1.558670337014189888e+00,1.322922333274122675e+00,1.483505031928496476e-01,2.405828055976680022e-02
0.000000000000000000e+00,5.150680000000000000e+05,3.699593530239791428e-01,1.494651881546672056e+00,1.277728063619935961e+00,1.530355350972429085e-01,1.996825032626337385e-02
0.000000000000000000e+00,2.303190000000000000e+05,3.500051206080195820e-01,1.520790195953064750e+00,1.321096645942543946e+00,1.503115705974988336e-01,1.305485286415548549e-02
0.000000000000000000e+00,2.341740000000000000e+05,3.929864431208131004e-01,1.664817342253760657e+00,1.449590828599240266e+00,1.777599294662929041e-01,1.292900725750268688e-02
0.000000000000000000e+00,2.465880000000000000e+05,3.697425789103562233e-01,1.460392852633559002e+00,1.235085878703977347e+00,1.444356049807743458e-01,1.311665203458510856e-02
0.000000000000000000e+00,9.795580000000000000e+05,3.768715664927081432e-01,1.476345260612896837e+00,1.256364967609209238e+00,1.568912734890207661e-01,5.352787667211378504e-03
0.000000000000000000e+00,9.835610000000000000e+05,3.875910642297295539e-01,1.446712015262587192e+00,1.204473030723089089e+00,1.453520796902315337e-01,1.216432556249350504e-02
0.000000000000000000e+00,9.865780000000000000e+05,3.792397340432752118e-01,1.430613569998796519e+00,1.183671867673991018e+00,1.322980317184697108e-01,2.796576780540443660e-02
0.000000000000000000e+00,1.299910000000000000e+05,3.825788789421496472e-01,1.489891138861792141e+00,1.262492172107368082e+00,1.551799121877255605e-01,1.887340146963863499e-02
0.000000000000000000e+00,1.309210000000000000e+05,3.801021136209130624e-01,1.661901455423079099e+00,1.450204102253028093e+00,1.684047604508621399e-01,1.306155869976060625e-02
0.000000000000000000e+00,1.376720000000000000e+05,3.729437720788776334e-01,1.542084499120455643e+00,1.321746520843934958e+00,1.526057938023570593e-01,1.438922742326047971e-02
0.000000000000000000e+00,1.394830000000000000e+05,3.853680542279651067e-01,1.602964366597732004e+00,1.389846503475963502e+00,1.722501911061966040e-01,1.082409985920150530e-02
0.000000000000000000e+00,1.452510000000000000e+05,3.833295436480669838e-01,1.537331998572912584e+00,1.307229979451538293e+00,1.532275245266927488e-01,2.320647681690467257e-02
0.000000000000000000e+00,1.879050000000000000e+05,3.706627480566743182e-01,1.503352256500630979e+00,1.272590186262965828e+00,1.399006778190092781e-01,2.805892908493550636e-02
0.000000000000000000e+00,1.920400000000000000e+05,3.619360919887802952e-01,1.475509983149045024e+00,1.263023894168001648e+00,1.494500030077367814e-01,1.479569587766945034e-02
0.000000000000000000e+00,2.671100000000000000e+04,3.560067792565738687e-01,1.489301216828040175e+00,1.282057170736460083e+00,1.487627331649939710e-01,2.853157930866622588e-02
0.000000000000000000e+00,3.636800000000000000e+04,4.048096731367939460e-01,1.414633616235745794e+00,1.181395751138633932e+00,1.715718080396820555e-01,3.842419857469796252e-03
0.000000000000000000e+00,4.272000000000000000e+04,3.637000942358736832e-01,1.406296118092047021e+00,1.170378086578515386e+00,1.277820627223420491e-01,2.932392475420485603e-02
0.000000000000000000e+00,4.354900000000000000e+04,3.566240746225417535e-01,1.541655643704546774e+00,1.342836494143266002e+00,1.578049250612610088e-01,1.570902971202768963e-02
0.000000000000000000e+00,4.827800000000000000e+04,3.336663756161091232e-01,1.401001459830742757e+00,1.214993521061474402e+00,1.476584368468406849e-01,2.937546159865510667e-02
0.000000000000000000e+00,7.012280000000000000e+05,3.699187511625998126e-01,1.602103281737335516e+00,1.380496269551685806e+00,1.483117389769500749e-01,2.995143510553625876e-02
0.000000000000000000e+00,7.036100000000000000e+05,3.957303592236862122e-01,1.423034489793580715e+00,1.203853683835692356e+00,1.765495532657979372e-01,4.275170414037435425e-03
0.000000000000000000e+00,7.040970000000000000e+05,3.689257203829440779e-01,1.576197928438585860e+00,1.373738267770569843e+00,1.664660597149282273e-01,1.275570050017676114e-02
0.000000000000000000e+00,7.109740000000000000e+05,3.748637266244782551e-01,1.427925866305489011e+00,1.236726899533593826e+00,1.836647598525832092e-01,3.518250496494537433e-03
0.000000000000000000e+00,7.197920000000000000e+05,3.764848607310896100e-01,1.489376914716626699e+00,1.268423633636473147e+00,1.555315796509359749e-01,1.064713596152712036e-02
0.000000000000000000e+00,7.249180000000000000e+05,3.466965933783218712e-01,1.528665340426113239e+00,1.325647719697225835e+00,1.436789726494345498e-01,2.088326769610731812e-02
0.000000000000000000e+00,8.505670000000000000e+05,3.512056018658195611e-01,1.489857409486275541e+00,1.284644002298715781e+00,1.459921946782597735e-01,2.726394149180784432e-02
0.000000000000000000e+00,8.529690000000000000e+05,3.868852615556350183e-01,1.454112511241944183e+00,1.215410630975246375e+00,1.481833812889373214e-01,1.645629100329026526e-02
0.000000000000000000e+00,8.606050000000000000e+05,3.752545353171731213e-01,1.401835917409258503e+00,1.211229564919408697e+00,1.846481828273235093e-01,2.438936516371842909e-03
0.000000000000000000e+00,3.846700000000000000e+05,3.685609660595965398e-01,1.504184997265313850e+00,1.281445477554493229e+00,1.458214463487760015e-01,1.233617571946518665e-02
0.000000000000000000e+00,3.901200000000000000e+05,3.539524637728486689e-01,1.416173543858043393e+00,1.201627276823326484e+00,1.394061967381316491e-01,2.766166517377511083e-02
0.000000000000000000e+00,3.957080000000000000e+05,4.518712702155570082e-01,1.415430352831130945e+00,1.152933109716794080e+00,1.893740271012200882e-01,8.836108187126055823e-04
0.000000000000000000e+00,3.971720000000000000e+05,3.489806031224134686e-01,1.447358256198258530e+00,1.258834023231434562e+00,1.604563701555894728e-01,7.706508587173069649e-03
0.000000000000000000e+00,3.976160000000000000e+05,3.789122603897442931e-01,1.563175283994396647e+00,1.330909957417607981e+00,1.466469338129557376e-01,2.047557501484942311e-02
0.000000000000000000e+00,3.977380000000000000e+05,3.547119245401831322e-01,1.489138429755940685e+00,1.284582801247940553e+00,1.501562960321828621e-01,2.593485440354466320e-02
0.000000000000000000e+00,1.534300000000000000e+05,3.516105113966966345e-01,1.449594998835653126e+00,1.257530192222660936e+00,1.595457047837043341e-01,1.608836976803662902e-02
0.000000000000000000e+00,1.588090000000000000e+05,3.947905141311132127e-01,1.440652659288598869e+00,1.206093106204400467e+00,1.602309610469148105e-01,1.328047183975878190e-02
0.000000000000000000e+00,1.634920000000000000e+05,3.619659120315841250e-01,1.469692449901022213e+00,1.270873538833314997e+00,1.631470009638769925e-01,1.321521101984667219e-02
0.000000000000000000e+00,1.639110000000000000e+05,3.765166217464888110e-01,1.482159444264519399e+00,1.270898415322126107e+00,1.652555928040956024e-01,7.169496306107159614e-03
0.000000000000000000e+00,1.650320000000000000e+05,3.515009019924026368e-01,1.521610705561929455e+00,1.330647871837041807e+00,1.605380682675150994e-01,2.696424526730446455e-02
0.000000000000000000e+00,1.674550000000000000e+05,3.453260375896918810e-01,1.402138078563513801e+00,1.183609935410101510e+00,1.267978944362795624e-01,2.766913424734530891e-02
0.000000000000000000e+00,1.743420000000000000e+05,3.431619666151572989e-01,1.408630895941685557e+00,1.207336502123556254e+00,1.418675727970280798e-01,1.157879212325334077e-02
0.000000000000000000e+00,1.746580000000000000e+05,3.673519999438074612e-01,1.579383932520388667e+00,1.365023982184321749e+00,1.529920496077405989e-01,1.879099072677949470e-02
0.000000000000000000e+00,7.681800000000000000e+04,3.700930261220006234e-01,1.590355922412075795e+00,1.373068190433223146e+00,1.528052941431478629e-01,1.719036257714768798e-02
0.000000000000000000e+00,8.481600000000000000e+04,3.882833281304624573e-01,1.532330460378331205e+00,1.311685464271763024e+00,1.676383320238943875e-01,1.172590874907620748e-02
0.000000000000000000e+00,3.028390000000000000e+05,3.901716317077136287e-01,1.426215961651912334e+00,1.187445450874612618e+00,1.514011209304140515e-01,1.904526482626441031e-02
0.000000000000000000e+00,3.050150000000000000e+05,3.567632850340685113e-01,1.462362687918919324e+00,1.258734657626771059e+00,1.531352547419203292e-01,1.323026056698337928e-02
0.000000000000000000e+00,3.086520000000000000e+05,3.592759564282155815e-01,1.438416843286044466e+00,1.233095300813162210e+00,1.539544139553333524e-01,9.490857370776184174e-03
0.000000000000000000e+00,3.187290000000000000e+05,3.661680264969674470e-01,1.460331166096172417e+00,1.243370024322190126e+00,1.492068847229852668e-01,7.700839506521660674e-03
0.000000000000000000e+00,3.203110000000000000e+05,3.790521147661524148e-01,1.415106915746442873e+00,1.188799075262238603e+00,1.527442742819479227e-01,5.388690314720070117e-03
0.000000000000000000e+00,5.588890000000000000e+05,3.811983402404281462e-01,1.486359404308649879e+00,1.261721060970422137e+00,1.565599969022004601e-01,4.660769129166161644e-03
0.000000000000000000e+00,5.591450000000000000e+05,3.595135095082377386e-01,1.452844876021939458e+00,1.253882145135687631e+00,1.605507786219858568e-01,1.950671365233304713e-02
0.000000000000000000e+00,5.721100000000000000e+05,3.880052030090548887e-01,1.443706033348052253e+00,1.225674401949113701e+00,1.699735716101161975e-01,5.981793301938539281e-03
0.000000000000000000e+00,5.721530000000000000e+05,3.800215854308542918e-01,1.431706933463761988e+00,1.184969849877133719e+00,1.332845018442261609e-01,2.587403199807349063e-02
0.000000000000000000e+00,9.256220000000000000e+05,3.672944287174962352e-01,1.430151057740669973e+00,1.226849342616220362e+00,1.639927135930465407e-01,9.098382129279930855e-03
0.000000000000000000e+00,9.409970000000000000e+05,3.827352367935069610e-01,1.521807915270691147e+00,1.310689260430835335e+00,1.716165819536510373e-01,4.974318222072086557e-03
0.000000000000000000e+00,9.412740000000000000e+05,3.669257115671626379e-01,1.428799939651228978e+00,1.218905231051977900e+00,1.570310029679116981e-01,1.785381186575438553e-02
0.000000000000000000e+00,9.525900000000000000e+05,3.934865584126547855e-01,1.546702320969291611e+00,1.309997253692897434e+00,1.567814911362606922e-01,2.538392397616526935e-02
0.000000000000000000e+00,9.691970000000000000e+05,3.679049740849989480e-01,1.424779015110257729e+00,1.185115991934327040e+00,1.282419509090682308e-01,2.792224152795821576e-02
0.000000000000000000e+00,9.700350000000000000e+05,3.650094365867315727e-01,1.425722925475314984e+00,1.240395217875712497e+00,1.796817289871290579e-01,3.789599607298280940e-03
0.000000000000000000e+00,9.738790000000000000e+05,3.703964263976418092e-01,1.600631174548489577e+00,1.388755264913187348e+00,1.585205167623396638e-01,1.353703417828455192e-02
0.000000000000000000e+00,5.395680000000000000e+05,4.144974704632514162e-01,1.741032127165148324e+00,1.508014235391978541e+00,1.814795786900816610e-01,1.069163748450082350e-02
0.000000000000000000e+00,5.468080000000000000e+05,3.907292158689491535e-01,1.474358167956483445e+00,1.257694924127893188e+00,1.740659720403590072e-01,4.892631067690393805e-03
0.000000000000000000e+00,5.492090000000000000e+05,3.572285622657431770e-01,1.445598929822822454e+00,1.234706424908793787e+00,1.463360573517143992e-01,1.122527529788388059e-02
0.000000000000000000e+00,3.299900000000000000e+05,3.905184124816454272e-01,1.611984631005237256e+00,1.374168378292028869e+00,1.527021597684370402e-01,2.781002777065700801e-02
0.000000000000000000e+00,3.368110000000000000e+05,3.428276562788941662e-01,1.417392090151252004e+00,1.211534070678707664e+00,1.369696368063496872e-01,2.892295423928825659e-02
0.000000000000000000e+00,3.436950000000000000e+05,3.759998613133936352e-01,1.570667666135059592e+00,1.340573849284255381e+00,1.459060444625895070e-01,2.331770300570803686e-02
0.000000000000000000e+00,5.675700000000000000e+04,3.510263049246785116e-01,1.422740879526176228e+00,1.217548416178292792e+00,1.458338415767951035e-01,1.612488228457342743e-02
0.000000000000000000e+00,5.678400000000000000e+04,3.686413294549316655e-01,1.479483192915008072e+00,1.268721312972761917e+00,1.578794495126856490e-01,2.527842724838685190e-02
0.000000000000000000e+00,7.236900000000000000e+04,3.867564762164092396e-01,1.432078954290016304e+00,1.199743631152053291e+00,1.544211530784462272e-01,4.596692043022387181e-03
0.000000000000000000e+00,7.484400000000000000e+04,3.991768479563971295e-01,1.593108838445786546e+00,1.349027906521247600e+00,1.550959160318580721e-01,2.342021882055805165e-02
0.000000000000000000e+00,2.115180000000000000e+05,4.483960508227786135e-01,1.418680296860074241e+00,1.153489719926720447e+00,1.832054738894247636e-01,8.974812503205747017e-04
0.000000000000000000e+00,2.199930000000000000e+05,3.829877883650688597e-01,1.644004098463232033e+00,1.428967803326714581e+00,1.679514932285514628e-01,2.000110245950859067e-02
0.000000000000000000e+00,2.529970000000000000e+05,3.880357495100026921e-01,1.687839289952151267e+00,1.458599231904204263e+00,1.587956914620556603e-01,2.236591184526540849e-02
0.000000000000000000e+00,2.575550000000000000e+05,3.940902513432350540e-01,1.446225025921763052e+00,1.205026791014014220e+00,1.528920164354860833e-01,2.831998506422558209e-02
0.000000000000000000e+00,2.728510000000000000e+05,3.836531006515609410e-01,1.641771805523879690e+00,1.410751288645305079e+00,1.526325837729863855e-01,2.806537407160366454e-02
0.000000000000000000e+00,2.997000000000000000e+03,3.541209095254236328e-01,1.429198861975249812e+00,1.236781362842154897e+00,1.617034103923286337e-01,9.218298705826367609e-03
0.000000000000000000e+00,3.258000000000000000e+03,4.104162008786754190e-01,1.474040584430051259e+00,1.228583630165648755e+00,1.649592466142727476e-01,1.157366061868979681e-02
0.000000000000000000e+00,7.188000000000000000e+03,3.801706672906423057e-01,1.515789490510436099e+00,1.308082864365850417e+00,1.724640411460564848e-01,1.064554191618106820e-02
0.000000000000000000e+00,3.537810000000000000e+05,3.867108191916478477e-01,1.677532872279804188e+00,1.464146213587024459e+00,1.733241604988678963e-01,1.083064053929776865e-02
0.000000000000000000e+00,3.565520000000000000e+05,3.329877832197076781e-01,1.433183064251621675e+00,1.246819486312161329e+00,1.466242052802472495e-01,2.773739136421288914e-02
0.000000000000000000e+00,2.818960000000000000e+05,4.048979199769998649e-01,1.713599915686358166e+00,1.488117458086793299e+00,1.794154623774349144e-01,1.105530640005931119e-02
0.000000000000000000e+00,2.901400000000000000e+05,3.668305247414242465e-01,1.610960768891096961e+00,1.394342121925736366e+00,1.502118777760637625e-01,2.435163561013035591e-02
0.000000000000000000e+00,2.920730000000000000e+05,3.546068844861288705e-01,1.441295221600334742e+00,1.225981626113314293e+00,1.392932889991084500e-01,1.323042695582594616e-02
0.000000000000000000e+00,8.108390000000000000e+05,3.654247615144678440e-01,1.582937230247475346e+00,1.377425221886514173e+00,1.599127531535066704e-01,2.229802520964284732e-02
0.000000000000000000e+00,8.208470000000000000e+05,3.322936738000853985e-01,1.417320421197047153e+00,1.237322664662096061e+00,1.522959172651343618e-01,2.785391788533625110e-02
