CE_Event_Counter,Coalescence_Time,Eccentricity@DCO,Immediate_RLOF>CE,MT_Donor_Hist(1),MT_Donor_Hist(2),Mass(1),Mass(2),Merges_Hubble_Time,Metallicity@ZAMS(1),Optimistic_CE,Record_Type,Recycled_NS(1),Recycled_NS(2),SEED,SemiMajorAxis@DCO,Stellar_Type(1),Stellar_Type(2),Time,mixture_weight
0,2.2397585610765877e+19,3.510833468576701e-16,0,"b""b'NA              '""","b""b'NA              '""",20.09039571561549,13.904269903487457,0,0.0071312836767798,0,1,0.0,0.0,4549.0,901.0751816746496,14,14,5.158572243001037,10.0
0,3826206622570.171,4.460365043975677e-16,0,"b""b'NA              '""","b""b'NA              '""",26.807918031563023,15.5024926149574,0,0.0001089050439635,0,1,0.0,0.0,4551.0,21.36947895752389,14,14,5.8115422409309145,10.0
0,192936487288.7039,0.0160201740317566,0,"b""b'2               '""","b""b'4               '""",43.83582184811557,41.376370131360304,0,0.0002803515648677,0,1,0.0,0.0,4923.0,17.439973256150957,14,14,4.330971457288007,10.0
1,254.67168983239455,1.1102230246251563e-16,0,"b""b'NA              '""","b""b'4               '""",18.76814543945144,9.9595531604217,1,0.0001659518447575,0,1,0.0,0.0,4947.0,0.0453742587378142,14,14,8.191656165139959,9.999999999999998
0,2.8829515438259028e+16,0.3971471807535323,0,"b""b'NA              '""","b""b'NA              '""",27.75396385484919,10.227849061767191,0,0.0002036717553103,0,1,0.0,0.0,5242.0,204.7292138089681,14,14,8.13694241973312,9.999999999999998
0,48485164.287278906,0.1591702544546702,0,"b""b'2               '""","b""b'2               '""",20.10698379761437,4.522457012145813,0,0.0008481781119168,0,1,0.0,0.0,5634.0,0.778971698468177,14,14,9.899674354299004,9.999999999999998
0,7.450065184681951e+20,0.5815255131432675,0,"b""b'NA              '""","b""b'NA              '""",15.821300547687382,10.328575412038788,0,0.0055799760458825,0,1,0.0,0.0,5890.0,2542.5507365568005,14,14,7.872265295055001,10.0
0,4.99571360312506e+16,0.5113762460692695,0,"b""b'2               '""","b""b'NA              '""",1.26,3.0735652904715103,0,0.0057036247068543,0,1,0.0,0.0,6104.0,52.34174042706505,13,14,47.07773142411519,9.67946429885848
0,4.197932717823487e+16,0.7734980156677891,0,"b""b'5               '""","b""b'NA              '""",2.909494304320173,3.021505476362794,0,0.0007286312505965,0,1,0.0,0.0,6159.0,112.7273982033533,14,14,28.806011903890383,9.999078378719364
0,62860744554.9709,0.2356006481835005,0,"b""b'2               '""","b""b'2               '""",42.02555322661542,40.67324272259155,0,0.0006494310741814,0,1,0.0,0.0,6532.0,13.54255010558852,14,14,3.9216644432900014,10.0
1,486.9543579913912,1.1102230246251563e-16,0,"b""b'2               '""","b""b'4               '""",15.422341654977586,15.55670922634155,1,0.003313021706051,0,1,0.0,0.0,6570.0,0.0578735293304838,14,14,6.486661802607005,10.0
0,2333019889440.846,2.482534153247273e-16,0,"b""b'NA              '""","b""b'NA              '""",25.7805946534552,20.980223078367253,0,0.0004983937209435,0,1,0.0,0.0,6873.0,20.679962927964407,14,14,4.814276787705009,10.0
0,2529348998653016.5,0.4089794991798828,0,"b""b'NA              '""","b""b'NA              '""",28.37746813281728,13.98737215992116,0,0.0001301938420931,0,1,0.0,0.0,6957.0,125.7642582896975,14,14,6.337225224575071,10.0
0,331813889972429.94,7.376145397762942e-16,0,"b""b'NA              '""","b""b'NA              '""",18.220147579519985,16.25281677149483,0,0.0001718902979346,0,1,0.0,0.0,7000.0,56.922936185258486,14,14,5.62363504014394,10.0
0,385939963.6108964,0.5440929369464752,0,"b""b'2               '""","b""b'2               '""",21.720099948644098,4.670052018260301,0,0.0063575185842238,0,1,0.0,0.0,7471.0,1.818391126424824,14,14,8.433504374978995,9.999999999999998
0,4743678183760392.0,4.965068306494546e-16,0,"b""b'NA              '""","b""b'NA              '""",25.37018194736069,22.643109161249,0,0.000146506020383,0,1,0.0,0.0,7527.0,141.9083489836716,14,14,4.705314377272897,10.0
0,177588884480.1616,3.510833468576701e-16,0,"b""b'2               '""","b""b'NA              '""",24.051126840291293,20.374960223627664,0,0.0007696818231858,0,1,0.0,0.0,7826.0,10.462738559851122,14,14,5.803885386735033,10.0
0,102215504379409.3,0.4595914734048285,0,"b""b'NA              '""","b""b'NA              '""",19.75877658531314,8.554632777191125,0,0.0001863851087846,0,1,0.0,0.0,7876.0,43.18618113099654,14,14,9.578655446414814,10.0
0,486864.8858531295,0.1841288026792772,0,"b""b'2               '""","b""b'2               '""",9.39966779799462,5.849992385512855,0,0.0008784275819934,0,1,0.0,0.0,8020.0,0.1943860030675623,14,14,11.724226820032005,10.0
0,502388465.11527497,1.5700924586837752e-16,0,"b""b'2               '""","b""b'2               '""",17.746355969427533,13.160516525201947,0,0.0211174057249882,0,1,0.0,0.0,8054.0,1.8310199408708023,14,14,6.328835128749004,9.999999999999998
0,1.09147756462483e+19,3.1401849173675503e-16,0,"b""b'NA              '""","b""b'NA              '""",20.2074677887911,18.630006859739417,0,0.0020494918455603,0,1,0.0,0.0,8221.0,838.6322119620002,14,14,4.97143890310298,9.999999999999998
0,699859687098064.5,0.5908049518315596,0,"b""b'2               '""","b""b'NA              '""",10.672176807387048,16.5816125303819,0,0.0286173631885696,0,1,0.0,0.0,8271.0,82.77451405495457,14,14,5.707426859846835,10.0
0,1.1713153115167292e+21,0.2554784742021015,0,"b""b'NA              '""","b""b'NA              '""",36.382918663546384,7.665222014952593,0,0.0024287836172623,0,1,0.0,0.0,8627.0,2741.441822142815,14,14,10.692446925740608,10.0
0,568512761.8696394,1.1102230246251563e-16,0,"b""b'2               '""","b""b'2               '""",30.08437148412358,21.92700431001579,0,0.0019750970073054,0,1,0.0,0.0,8894.0,2.7884545126377924,14,14,5.760575208456997,10.0
0,74.24210405296317,1.1102230246251563e-16,0,"b""b'1-2             '""","b""b'2               '""",17.139919670901723,28.1342662727914,1,0.0017422408787636,0,1,0.0,0.0,9281.0,0.0473434810667884,14,14,6.625207016358997,10.0
1,597112.2057399108,0.6494785287815983,0,"b""b'2               '""","b""b'3-8             '""",4.948462172659927,1.1756830095473172,0,0.0190213302346752,0,1,0.0,0.0,9934.0,0.1454080820131318,14,13,22.475689011233037,9.999999994609617
0,3.313759162524656e+19,2.482534153247273e-16,0,"b""b'NA              '""","b""b'NA              '""",33.96151855131856,18.73119365276076,0,0.0002309952083334,0,1,0.0,0.0,10232.0,1362.165496948906,14,14,5.131690235565044,10.0
0,63561554.73011708,1.2412670766236366e-16,0,"b""b'2               '""","b""b'2               '""",14.24652174305847,16.907548405813927,0,0.0035562236981769,0,1,0.0,0.0,10481.0,1.102677621121837,14,14,7.396449055505007,9.999999999999998
0,3.2199393197110317e+19,0.4762775149870529,0,"b""b'NA              '""","b""b'NA              '""",18.935317097485505,8.428136234557627,0,0.0099514691697383,0,1,0.0,0.0,10639.0,1017.59825426797,14,14,8.954455253507858,10.0
0,2.604733059422556e+21,0.8812825181083735,0,"b""b'NA              '""","b""b'NA              '""",16.253620978329952,12.12015372813122,0,0.0222284902314657,0,1,0.0,0.0,10959.0,9389.692292418413,14,14,6.099162454042035,10.0
0,1.8600482445433623e+18,1.2412670766236366e-16,0,"b""b'NA              '""","b""b'NA              '""",15.237848761757908,13.107713365558128,0,0.0104232413078832,0,1,0.0,0.0,11156.0,425.0488373273517,14,14,5.195720185306952,10.0
0,10.22790439466764,1.5700924586837752e-16,0,"b""b'1-2             '""","b""b'2               '""",18.641343241109645,34.311959529453475,1,0.0003101710733911,0,1,0.0,0.0,11398.0,0.032190259103472,14,14,6.253393968337004,10.0
0,9136213.287518192,1.1102230246251563e-16,0,"b""b'2               '""","b""b'2               '""",20.47220962386168,20.85973134590295,0,0.0003629150376145,0,1,0.0,0.0,11574.0,0.8408242496769348,14,14,6.980380557295012,10.0
0,2.4601553129910604e+21,0.202067495995065,0,"b""b'NA              '""","b""b'NA              '""",11.1670155505542,10.150749299680225,0,0.0017854632819119,0,1,0.0,0.0,11609.0,2148.822682175586,14,14,8.300741013408171,10.0
0,1.5346173011060486e+17,0.5301493346322582,0,"b""b'NA              '""","b""b'NA              '""",21.166643091815345,12.902118850240232,0,0.0238083297575871,0,1,0.0,0.0,11780.0,344.2173550835083,14,14,5.845094141714061,9.999999999999998
0,4.32198874429156e+20,3.510833468576701e-16,0,"b""b'NA              '""","b""b'NA              '""",17.221396068456365,17.284565278421955,0,0.013681440268698,0,1,0.0,0.0,11881.0,1925.9721728696252,14,14,4.360065535772009,10.0
1,9.546455357428211,0.0,0,"b""b'NA              '""","b""b'4               '""",20.215513988596427,13.137196257422488,1,0.0004415684132565,0,1,0.0,0.0,11885.0,0.0226263265804277,14,14,6.364045971867115,9.999999999999998
0,4.062031841760559e+20,0.516441269984259,0,"b""b'NA              '""","b""b'NA              '""",15.12555368113629,8.143405037003259,0,0.0018890679480397,0,1,0.0,0.0,11906.0,1807.915667208076,14,14,10.144253224658922,10.0
0,1.3588720277096582e+20,4.577566798522237e-16,0,"b""b'NA              '""","b""b'NA              '""",17.037671031263564,13.102621673982163,0,0.0103386989611428,0,1,0.0,0.0,12144.0,1297.4704536668078,14,14,5.200725442587989,9.999999999999998
0,5.05895996963808e+18,0.6596396355008802,0,"b""b'NA              '""","b""b'NA              '""",7.715317829544162,6.879302186706584,0,0.0016798517150525,0,1,0.0,0.0,13281.0,546.6234655661594,14,14,12.056516383178568,10.0
0,4.1381842070833234e+18,0.0015021064938142,0,"b""b'NA              '""","b""b'NA              '""",39.68454098248202,22.944010020030998,0,0.0001537860391417,0,1,0.0,0.0,13455.0,924.7896009388164,14,14,4.675049155122887,10.0
0,1.1670322074608263e+19,0.5731611079255986,0,"b""b'NA              '""","b""b'NA              '""",15.21210567065888,10.107614592373018,0,0.0011924835112467,0,1,0.0,0.0,13476.0,867.7580151379998,14,14,8.355835412699752,9.999999999999998
0,2.3409115780468675e+19,3.723801229870909e-16,0,"b""b'NA              '""","b""b'NA              '""",29.44371686757684,18.620899112537177,0,0.0013792843373778,0,1,0.0,0.0,13519.0,1175.911952641748,14,14,5.014372499225018,10.0
0,308164993500123.75,0.3435374700920497,0,"b""b'2               '""","b""b'NA              '""",41.46598543827972,43.74202253445444,0,0.0003360422078226,0,1,0.0,0.0,13522.0,123.02958922851488,14,14,3.852493160592012,10.0
0,970583706863298.4,2.54762318889293e-16,0,"b""b'NA              '""","b""b'NA              '""",16.49226302583264,14.879972395859015,0,0.0004405388263054,0,1,0.0,0.0,13560.0,69.37277595933227,14,14,5.883043342741057,10.0
1,330559.1358034444,1.2412670766236366e-16,0,"b""b'4               '""","b""b'4               '""",11.972441197357018,11.738393849874008,0,0.0014762714861849,0,1,0.0,0.0,13670.0,0.241724524184578,14,14,7.621430552011035,10.0
0,3.925713691919496e+18,0.1933565356565234,0,"b""b'NA              '""","b""b'NA              '""",10.888886754851187,8.154093818355436,0,0.0004936764228971,0,1,0.0,0.0,13841.0,391.5675449795389,14,14,10.162445666069685,10.0
0,1.1110482298658734e+20,0.2697384240278622,0,"b""b'NA              '""","b""b'NA              '""",20.48942765332827,2.563802085832526,0,0.0003198368041975,0,1,0.0,0.0,14019.0,858.5190447738037,14,14,32.03049896830855,9.999999999999998
0,1.3695414230662322e+16,0.4298161314311383,0,"b""b'NA              '""","b""b'NA              '""",22.015454546317187,9.270533916341703,0,0.0014964801397609,0,1,0.0,0.0,14248.0,153.41707157880154,14,14,9.013628826299769,9.999999999999998
0,7151610905790782.0,0.2828220905759929,0,"b""b'2               '""","b""b'NA              '""",4.175615790192019,5.967564986703243,0,0.0206671884353822,0,1,0.0,0.0,14513.0,52.33334964584072,14,14,11.859401175089896,9.999999999999998
0,2684071922429.892,2.482534153247273e-16,0,"b""b'2               '""","b""b'2               '""",14.56050985623616,21.90478916598688,0,0.018137980945254,0,1,0.0,0.0,14679.0,17.636859705659493,14,14,5.248296379390989,10.0
0,732406154342124.8,0.4956843323135734,0,"b""b'NA              '""","b""b'NA              '""",23.445644402954347,12.967318328043024,0,0.000105376328831,0,1,0.0,0.0,14894.0,90.61040457332372,14,14,6.685759159442758,10.0
0,5830867031242.539,5.551115123125784e-16,0,"b""b'NA              '""","b""b'NA              '""",23.941699862954835,17.37036411235579,0,0.0006471706995408,0,1,0.0,0.0,14987.0,23.605725193591542,14,14,5.277201826607992,10.0
0,6.282687810590764e+16,2.2887833992611187e-16,0,"b""b'NA              '""","b""b'NA              '""",18.029746686867707,17.996629389922013,0,0.0013342273366556,0,1,0.0,0.0,15091.0,218.42914072953607,14,14,5.098456853162026,9.999999999999998
0,1.924459401852828e+18,0.3936188713357371,0,"b""b'NA              '""","b""b'NA              '""",27.30917695338093,9.44703965909938,0,0.0001024423060703,0,1,0.0,0.0,15183.0,565.0719355816435,14,14,8.671865707627957,10.0
1,26.873238771431872,0.1145590702725685,0,"b""b'2               '""","b""b'4-8             '""",3.093801685749977,3.070935893591519,1,0.006551389174513,0,1,0.0,0.0,15282.0,0.0084546079093528,14,14,14.32943738465214,10.0
1,385.5227073493306,2.224778631027185e-16,0,"b""b'4               '""","b""b'4               '""",12.13321352288026,12.598471112675472,1,0.0001839133525954,0,1,0.0,0.0,15377.0,0.0461023645164395,14,14,8.591835047553081,10.0
0,2.6049045887616195e+18,0.3774845978173308,0,"b""b'NA              '""","b""b'NA              '""",9.306135580862794,7.882476302102992,0,0.0002208302007032,0,1,0.0,0.0,15444.0,363.3758524891354,14,14,10.408008451605454,9.999999999999998
0,1289491621258036.0,3.510833468576701e-16,0,"b""b'NA              '""","b""b'NA              '""",18.6314107273121,18.25782003834121,0,0.0001613183050011,0,1,0.0,0.0,16447.0,84.15444489702148,14,14,5.234934260584023,10.0
0,2898051213030867.5,2.220446049250313e-16,0,"b""b'NA              '""","b""b'NA              '""",32.13399151767148,18.65511511388065,0,0.0044652936992651,0,1,0.0,0.0,16733.0,128.59783958315765,14,14,4.579924243627999,10.0
0,1995331618862562.5,0.6449659494224969,0,"b""b'2               '""","b""b'NA              '""",8.969864862576996,16.49019749197412,0,0.0265886535061419,0,1,0.0,0.0,16950.0,111.12245307013968,14,14,6.210623087580819,10.0
0,4203886.094129257,2.775557561562892e-17,0,"b""b'2               '""","b""b'2               '""",12.524268794178395,9.673826678972526,0,0.0035440980990698,0,1,0.0,0.0,16987.0,0.4326664272692797,14,14,10.002504940844991,10.0
0,4.690021756584557e+20,0.523070491039942,0,"b""b'NA              '""","b""b'NA              '""",9.905704171313898,8.881251743978448,0,0.0001103811688324,0,1,0.0,0.0,17115.0,1646.6417439446632,14,14,9.18725576435191,9.999999999999998
0,7.45659758261918e+19,1.1123893155135927e-16,0,"b""b'NA              '""","b""b'NA              '""",16.826749108456024,15.507002265006925,0,0.0052720412477716,0,1,0.0,0.0,17224.0,1181.6941367400084,14,14,5.106198695018977,9.999999999999998
0,1.0862745658869902e+16,0.8646259173095026,0,"b""b'NA              '""","b""b'NA              '""",13.521707246663771,9.582133365208447,0,0.0003406297376981,0,1,0.0,0.0,17320.0,327.74179274038806,14,14,8.67918747752065,9.999999999999998
0,1.57788458795805e+20,2.220446049250313e-16,0,"b""b'NA              '""","b""b'NA              '""",17.39996525933315,16.93591738318935,0,0.0042181801913972,0,1,0.0,0.0,18620.0,1491.485386861942,14,14,5.033951554982044,10.0
0,233034128370.1687,1.1102230246251563e-16,0,"b""b'2               '""","b""b'2               '""",24.477534395336424,27.225022485532303,0,0.0079324193462177,0,1,0.0,0.0,18644.0,12.560031537585042,14,14,4.719475894246995,10.0
0,1.0162801516434434e+19,2.289834988289385e-16,0,"b""b'NA              '""","b""b'NA              '""",34.04301809616898,14.826784000517303,0,0.0034250892605765,0,1,0.0,0.0,18657.0,938.871429318334,14,14,5.61938033370495,10.0
0,751069324727125.5,0.1257114782145374,0,"b""b'NA              '""","b""b'NA              '""",12.029170854438371,11.041556914041358,0,0.0003110222972561,0,1,0.0,0.0,18707.0,52.40576415206099,14,14,7.662156953324999,9.999999999999998
0,2.667783581077063e+21,0.3949495234796624,0,"b""b'NA              '""","b""b'NA              '""",24.700333967527627,2.75940930872702,0,0.0056634352553898,0,1,0.0,0.0,18782.0,2300.680559464731,14,14,20.776182641454408,10.0
0,628598042986039.6,0.2963154763428843,0,"b""b'NA              '""","b""b'NA              '""",31.16398056985612,7.459662428703512,0,0.0002754938413699,0,1,0.0,0.0,18889.0,70.08832521733287,14,14,11.04519917150029,10.0
0,1.1217484146785832e+18,1.5700924586837752e-16,0,"b""b'NA              '""","b""b'NA              '""",15.655407889691304,15.638677465066834,0,0.0001358551537356,0,1,0.0,0.0,18908.0,403.9981696635221,14,14,5.787841285894102,9.999999999999998
0,1.7641796506901374e+16,0.662776645051592,0,"b""b'4               '""","b""b'NA              '""",11.50522148728754,9.956151432699093,0,0.0018313684224815,0,1,0.0,0.0,19715.0,178.4329226922715,14,14,8.6264577586211,10.0
0,2405857684461021.0,1.5700924586837752e-16,0,"b""b'NA              '""","b""b'NA              '""",27.97877808670513,15.00385478949925,0,0.0001538493101249,0,1,0.0,0.0,19871.0,107.70168531939608,14,14,5.967129146067141,9.999999999999998
0,2.427151672078492e+16,0.0062804496719954,0,"b""b'NA              '""","b""b'NA              '""",35.445395731282446,34.72655549642706,0,0.0009828675572364,0,1,0.0,0.0,19943.0,283.9287393401739,14,14,3.9741218567999943,10.0
1,304.65303568527446,0.2424247128897141,0,"b""b'2               '""","b""b'4               '""",11.69207471843309,3.921234519402945,1,0.0016093447074858,0,1,0.0,0.0,20041.0,0.030233864682034,14,14,11.775394406444134,9.999999999999998
1,52.3578155115428,0.1462350132775575,0,"b""b'4               '""","b""b'4-8             '""",2.735809790691506,1.598309503257121,1,0.0001873591759237,0,1,0.0,0.0,20072.0,0.0075891938107261,14,13,23.69271998673201,9.999999086705714
0,2.959071517934306e+18,0.5520685849324846,0,"b""b'NA              '""","b""b'NA              '""",12.804848307308372,8.303325466375997,0,0.003611509000598,0,1,0.0,0.0,20109.0,520.5321734988323,14,14,9.748920242942546,10.0
0,1219577752.382877,0.0,0,"b""b'2               '""","b""b'2               '""",31.32688082270291,30.46342500220227,0,0.000544193089959,0,1,0.0,0.0,20145.0,3.8639392865643503,14,14,5.316613358927002,10.0
0,2158163240526973.2,0.3554751928348528,0,"b""b'NA              '""","b""b'NA              '""",26.03091998192297,8.150677129821775,0,0.005399640256171,0,1,0.0,0.0,20215.0,93.92864796536342,14,14,9.698709481593724,10.0
0,1724875420941570.5,0.0928159376493886,0,"b""b'NA              '""","b""b'NA              '""",8.575016084779383,7.1684688476780085,0,0.0006917467589985,0,1,0.0,0.0,20480.0,48.05534762889729,14,14,11.620255184430553,10.0
0,7.267097889793948e+21,0.9856919270244064,0,"b""b'NA              '""","b""b'NA              '""",11.691788000765802,10.876327650771769,0,0.0058367595944201,0,1,0.0,0.0,20528.0,57512.05504352741,14,14,7.532309888628953,10.0
0,2.9135931858342688e+20,0.3424430813896992,0,"b""b'NA              '""","b""b'NA              '""",35.630609880258206,10.978837621940327,0,0.0008178389069263,0,1,0.0,0.0,20784.0,2246.6905364252307,14,14,7.779226743110927,10.0
0,2.6809880222020844e+18,0.0095130389000344,0,"b""b'NA              '""","b""b'NA              '""",36.4761606956472,35.28283578139417,0,0.003106228173135,0,1,0.0,0.0,20976.0,936.0395801827192,14,14,3.651855217347014,9.999999999999998
1,271938579.1025294,0.0314682763823247,0,"b""b'5               '""","b""b'1-2             '""",16.322074526017236,2.538172487666104,0,0.0208395468108634,0,1,0.0,0.0,21217.0,0.9016313948517763,14,14,13.080517821327874,10.0
0,1.991330736157132e+21,2.220446049250313e-16,0,"b""b'NA              '""","b""b'NA              '""",19.00672142940159,17.126533481316603,0,0.0039302678059044,0,1,0.0,0.0,21294.0,2918.976866126772,14,14,5.051445440405987,10.0
0,1.2499728104578398e+21,0.1022595121952149,0,"b""b'NA              '""","b""b'NA              '""",19.87014305894373,16.18389173192285,0,0.0124151901665622,0,1,0.0,0.0,21578.0,2612.781718289023,14,14,5.484007246416076,10.0
0,6865041887375992.0,0.487690718765504,0,"b""b'NA              '""","b""b'NA              '""",22.5011803945932,10.98884775746293,0,0.0201167247478129,0,1,0.0,0.0,22072.0,146.113823602617,14,14,6.679414392837068,9.999999999999998
0,68157.56932904142,0.3930859564708751,0,"b""b'2               '""","b""b'2-8             '""",3.178311145385849,1.2021091766836982,0,0.0004545920527387,0,1,0.0,0.0,22109.0,0.050222331242692,14,13,29.636903007910018,9.999999999911829
0,25710439673872.777,5.551115123125784e-16,0,"b""b'NA              '""","b""b'NA              '""",24.045045809465183,18.72441007196561,0,0.0005869885377284,0,1,0.0,0.0,22161.0,35.19598375068088,14,14,5.068276969630017,10.0
1,203568.146586068,0.8940707056636187,0,"b""b'4               '""","b""b'5               '""",3.186920146458383,2.525830494360757,0,0.000118947047785,0,1,0.0,0.0,22192.0,0.2906859795333225,14,14,21.07131879674445,9.999999999999972
0,2740447096515890.5,0.6626812743393181,0,"b""b'5               '""","b""b'NA              '""",11.908761243119796,9.352764428083049,0,0.0110017314729399,0,1,0.0,0.0,22423.0,110.95553077905453,14,14,8.50295895373879,10.0
1,304609370.87185854,0.170556018907036,0,"b""b'4               '""","b""b'2               '""",10.865611827609952,1.2118135975517823,0,0.0004427145863661,0,1,0.0,0.0,22649.0,0.6387691242935688,14,13,26.213458156021144,9.999999999999998
0,132203182.27925546,0.0086817199435962,0,"b""b'2               '""","b""b'2               '""",25.911299373397213,35.949403459846586,0,0.00042829727999,0,1,0.0,0.0,22718.0,2.2045092029336835,14,14,5.61550233191399,10.0
1,9.736619885549368,1.2412670766236366e-16,0,"b""b'5               '""","b""b'8               '""",1.4893826389716234,3.308688956694355,1,0.0005059968398078,0,1,1.0,0.0,22820.0,0.0051684242488137,13,14,18.26206099099445,9.999993703308784
0,360.2604583469735,1.5700924586837752e-16,0,"b""b'1-2             '""","b""b'2               '""",10.749928559284784,13.737981292371815,1,0.0101304944398105,0,1,0.0,0.0,23127.0,0.0448278661619113,14,14,7.8811594511699985,10.0
0,46048797183814.18,0.0284258050165287,0,"b""b'2               '""","b""b'NA              '""",42.01369518985522,41.47741022396361,0,0.0009301906496152,0,1,0.0,0.0,23145.0,67.55325765582178,14,14,3.980529795431001,10.0
1,5269604.485120801,0.3773440040028791,0,"b""b'4               '""","b""b'4               '""",6.631903177957803,4.161903338970082,0,0.0027907994940328,0,1,0.0,0.0,23391.0,0.3021089409965272,14,14,13.800143547435416,10.0
